idx,Major,Degree,NumSalariesReported,Avg,Max,Min,StDev,25th,Median,75th,Semester,Year,College
1138,Ocean Engineering,Bachelor,8,59350.0,68000.0,50000.0,+/- 6784,55000.0,62400.0,64000.0,Spring,2018,College of Engineering
1139,Petroleum Engineering,Bachelor,63,79941.0,130000.0,28000.0,+/- 23172,64500.0,71000.0,100000.0,Spring,2018,College of Engineering
1140,Petroleum Engineering,Master,3,128167.0,198500.0,90000.0,+/- 60984,94500.0,96000.0,198500.0,Spring,2018,College of Engineering
1141,Radiological Health Engr,Bachelor,2,62500.0,70000.0,55000.0,+/- 10607,62500.0,62500.0,70000.0,Spring,2018,College of Engineering
1142,Environmental Geoscience,Bachelor,3,43667.0,60000.0,33000.0,+/- 14364,36750.0,38000.0,60000.0,Spring,2018,College of Geosciences
1143,Environmental Studies,Bachelor,10,46900.0,75000.0,25000.0,+/- 14348,37500.0,46500.0,57000.0,Spring,2018,College of Geosciences
1144,Geographic Info Science & Tech,Bachelor,7,60571.0,75000.0,40000.0,+/- 11830,56750.0,60000.0,71250.0,Spring,2018,College of Geosciences
1145,Geography,Bachelor,2,50638.0,51276.0,50000.0,+/- 902,50638.0,50638.0,51276.0,Spring,2018,College of Geosciences
1146,Geology,Bachelor,7,46429.0,68000.0,26000.0,+/- 15873,40250.0,50000.0,62000.0,Spring,2018,College of Geosciences
1147,Geology,Master,2,81000.0,110000.0,52000.0,+/- 41012,81000.0,81000.0,110000.0,Spring,2018,College of Geosciences
1148,Geophysics,Bachelor,3,60667.0,86000.0,46000.0,+/- 22030,49000.0,50000.0,86000.0,Spring,2018,College of Geosciences
1149,Meteorology,Bachelor,4,51276.0,51276.0,51276.0,+/- 0,51276.0,51276.0,51276.0,Spring,2018,College of Geosciences
1150,Anthropology,Bachelor,4,39900.0,45000.0,33000.0,+/- 5050,40000.0,40800.0,45000.0,Spring,2018,College of Liberal Arts
1151,Communication,Bachelor,49,43429.0,77000.0,24000.0,+/- 12739,34250.0,42000.0,50000.0,Spring,2018,College of Liberal Arts
1152,Communication,Doctorate,3,66961.0,77000.0,56000.0,+/- 10530,64912.25,67883.0,77000.0,Spring,2018,College of Liberal Arts
1153,Economics,Bachelor,42,51337.0,85000.0,25000.0,+/- 11526,41000.0,50500.0,60000.0,Spring,2018,College of Liberal Arts
1154,Economics,Doctorate,4,90000.0,120000.0,70000.0,+/- 24495,70000.0,85000.0,120000.0,Spring,2018,College of Liberal Arts
1155,Economics,Master,12,67708.0,90000.0,42000.0,+/- 14919,60000.0,65500.0,80000.0,Spring,2018,College of Liberal Arts
1156,English,Bachelor,22,44893.0,60000.0,26500.0,+/- 9841,40000.0,48075.0,52250.0,Spring,2018,College of Liberal Arts
1157,History,Bachelor,29,49716.0,64000.0,32000.0,+/- 6532,50000.0,51276.0,51276.0,Spring,2018,College of Liberal Arts
1158,International Studies,Bachelor,41,47539.0,70000.0,24000.0,+/- 9465,45250.0,51276.0,51276.0,Spring,2018,College of Liberal Arts
1159,Music,Bachelor,1,45000.0,45000.0,45000.0,+/- 0,45000.0,45000.0,45000.0,Spring,2018,College of Liberal Arts
1160,Performance Studies,Bachelor,1,24000.0,24000.0,24000.0,+/- 0,24000.0,24000.0,24000.0,Spring,2018,College of Liberal Arts
1161,Philosophy,Bachelor,4,48319.0,75000.0,28000.0,+/- 20169,39000.0,45138.0,75000.0,Spring,2018,College of Liberal Arts
1162,Political Science,Bachelor,26,49454.0,60000.0,30000.0,+/- 7343,50000.0,51276.0,55000.0,Spring,2018,College of Liberal Arts
1163,Psychology,Bachelor,21,42890.0,100000.0,24000.0,+/- 17104,30300.0,40000.0,53750.0,Spring,2018,College of Liberal Arts
1164,Sociology,Bachelor,20,46480.0,125000.0,24000.0,+/- 24658,30000.0,40000.0,55000.0,Spring,2018,College of Liberal Arts
1165,Spanish,Bachelor,1,52000.0,52000.0,52000.0,+/- 0,52000.0,52000.0,52000.0,Spring,2018,College of Liberal Arts
1166,Telecommunication MediaStudies,Bachelor,9,43444.0,70000.0,30000.0,+/- 14518,32750.0,38000.0,58500.0,Spring,2018,College of Liberal Arts
1167,Accounting,Bachelor,10,53350.0,61000.0,37000.0,+/- 6976,51500.0,53500.0,60000.0,Spring,2018,College of Mays Business School
1168,Accounting,Master,7,55543.0,56000.0,55000.0,+/- 310,55500.0,55500.0,55850.0,Spring,2018,College of Mays Business School
1169,Accounting-PPA,Master,80,56328.0,96000.0,50000.0,+/- 5376,55000.0,55500.0,56000.0,Spring,2018,College of Mays Business School
1170,Business,Master,10,56700.0,70000.0,50000.0,+/- 7818,50000.0,53500.0,65000.0,Spring,2018,College of Mays Business School
1171,Business Admin-Executive Prog,Master,2,162000.0,170000.0,154000.0,+/- 11314,162000.0,162000.0,170000.0,Spring,2018,College of Mays Business School
1172,Business Admin-Professional Pg,Master,6,92667.0,121000.0,70000.0,+/- 18096,85500.0,96000.0,109000.0,Spring,2018,College of Mays Business School
1173,Business Honors,Bachelor,41,62897.0,85000.0,27000.0,+/- 16289,55000.0,68000.0,74375.0,Spring,2018,College of Mays Business School
1174,Entrepreneurial Leadership-PPA,Master,12,55458.0,58000.0,52000.0,+/- 1373,55000.0,55500.0,56000.0,Spring,2018,College of Mays Business School
1175,Finance,Bachelor,62,63369.0,120000.0,43000.0,+/- 12843,55000.0,60000.0,70000.0,Spring,2018,College of Mays Business School
1176,Finance,Master,10,68100.0,78000.0,56000.0,+/- 5763,67000.0,70000.0,70000.0,Spring,2018,College of Mays Business School
1177,Financial Management,Master,5,52800.0,60000.0,45000.0,+/- 6311,49375.0,55000.0,59125.0,Spring,2018,College of Mays Business School
1178,Financial Management-PPA,Master,73,61055.0,90000.0,55000.0,+/- 9576,55500.0,55500.0,62875.0,Spring,2018,College of Mays Business School
1179,Management,Bachelor,52,50241.0,100000.0,24000.0,+/- 13813,42000.0,50000.0,55000.0,Spring,2018,College of Mays Business School
1180,Management Information Systems,Bachelor,24,66083.0,80000.0,41000.0,+/- 9192,60000.0,66000.0,71500.0,Spring,2018,College of Mays Business School
1181,Management Information Systems,Master,17,80691.0,96250.0,70000.0,+/- 9004,72125.0,80000.0,90000.0,Spring,2018,College of Mays Business School
1182,Management Information Systems-PPA,Master,39,58428.0,69000.0,54000.0,+/- 3351,56500.0,57000.0,60000.0,Spring,2018,College of Mays Business School
1183,Marketing,Bachelor,58,49787.0,85000.0,28960.0,+/- 13468,40000.0,50000.0,58000.0,Spring,2018,College of Mays Business School
1184,Marketing-PPA,Master,14,56857.0,66000.0,53000.0,+/- 3744,55500.0,55500.0,56250.0,Spring,2018,College of Mays Business School
1185,Supply Chain Management,Bachelor,43,59129.0,77500.0,40000.0,+/- 9549,52000.0,59000.0,65500.0,Spring,2018,College of Mays Business School
1186,University Studies,Bachelor,29,47812.0,80000.0,26000.0,+/- 10249,42000.0,50000.0,51819.0,Spring,2018,College of Mays Business School
1187,Nursing,Bachelor,32,56196.0,73000.0,40000.0,+/- 6170,52000.0,55000.0,60000.0,Spring,2018,College of Nursing
1188,Environmental Health,Master,6,64667.0,82000.0,35000.0,+/- 16693,63500.0,65000.0,80500.0,Spring,2018,College of Public Health
1189,Epidemiology,Master,2,48000.0,55000.0,41000.0,+/- 9899,48000.0,48000.0,55000.0,Spring,2018,College of Public Health
1190,Health Administration,Master,9,59667.0,75000.0,45000.0,+/- 10124,52750.0,60000.0,69750.0,Spring,2018,College of Public Health
1191,Occupational Safety & Health,Master,2,65500.0,66000.0,65000.0,+/- 707,65500.0,65500.0,66000.0,Spring,2018,College of Public Health
1192,Analytics,Master,10,110500.0,170000.0,57500.0,+/- 38747,83250.0,105500.0,150000.0,Spring,2018,College of Science
1193,Applied Mathematical Sciences,Bachelor,8,64319.0,85000.0,51276.0,+/- 12124,58000.0,61500.0,78000.0,Spring,2018,College of Science
1194,Biology,Bachelor,6,44000.0,55000.0,30000.0,+/- 9879,39000.0,46000.0,53500.0,Spring,2018,College of Science
1195,Chemistry,Bachelor,1,47000.0,47000.0,47000.0,+/- 0,47000.0,47000.0,47000.0,Spring,2018,College of Science
1196,Chemistry,Doctorate,7,76814.0,117700.0,38000.0,+/- 34632,47250.0,72000.0,117175.0,Spring,2018,College of Science
1197,Mathematics,Bachelor,4,38500.0,51000.0,26000.0,+/- 13868,27000.0,38500.0,51000.0,Spring,2018,College of Science
1198,Mathematics,Master,2,44500.0,52000.0,37000.0,+/- 10607,44500.0,44500.0,52000.0,Spring,2018,College of Science
1199,Physics,Bachelor,2,61500.0,85000.0,38000.0,+/- 33234,61500.0,61500.0,85000.0,Spring,2018,College of Science
1200,Physics,Doctorate,2,51500.0,55000.0,48000.0,+/- 4950,51500.0,51500.0,55000.0,Spring,2018,College of Science
1201,Statistics,Master,2,75000.0,75000.0,75000.0,+/- 0,75000.0,75000.0,75000.0,Spring,2018,College of Science
1202,University Studies,Bachelor,2,51250.0,52000.0,50500.0,+/- 1061,51250.0,51250.0,52000.0,Spring,2018,College of Science
1203,Biomedical Sciences,Bachelor,10,46328.0,65000.0,24000.0,+/- 12922,41000.0,50000.0,55638.0,Spring,2018,College of Veterinary Med & Biomedical Sc
1204,University Studies,Bachelor,1,35000.0,35000.0,35000.0,+/- 0,35000.0,35000.0,35000.0,Spring,2018,College of Veterinary Med & Biomedical Sc
1205,Ag Communications & Journalism,Bachelor,14,50163.0,101000.0,35000.0,+/- 17326,40000.0,49000.0,53138.0,Spring,2019,College of Agriculture & Life Sciences
1206,Ag Leadership & Development,Bachelor,11,48909.0,65000.0,40000.0,+/- 7422,45000.0,50000.0,52000.0,Spring,2019,College of Agriculture & Life Sciences
1207,"Agr Leadership, Educ & Comm",Master,5,45500.0,57000.0,31000.0,+/- 9925,43125.0,45000.0,55750.0,Spring,2019,College of Agriculture & Life Sciences
1208,Agribusiness,Bachelor,18,55170.0,120000.0,26000.0,+/- 20477,45000.0,50000.0,66000.0,Spring,2019,College of Agriculture & Life Sciences
1209,Agribusiness,Master,3,68333.0,115000.0,30000.0,+/- 43108,52500.0,60000.0,115000.0,Spring,2019,College of Agriculture & Life Sciences
1210,Agricultural Economics,Bachelor,36,53660.0,90000.0,35000.0,+/- 10888,48000.0,50638.0,60000.0,Spring,2019,College of Agriculture & Life Sciences
1211,Agricultural Economics,Master,2,59500.0,69000.0,50000.0,+/- 13435,59500.0,59500.0,69000.0,Spring,2019,College of Agriculture & Life Sciences
1212,Agricultural Science,Bachelor,7,49687.0,66600.0,36000.0,+/- 9713,44963.5,50000.0,58650.0,Spring,2019,College of Agriculture & Life Sciences
1213,Agricultural Systems Mgmt,Bachelor,10,57450.0,85000.0,36000.0,+/- 13052,50000.0,57500.0,64250.0,Spring,2019,College of Agriculture & Life Sciences
1214,Animal Science,Bachelor,16,41056.0,64000.0,24000.0,+/- 11395,32000.0,38950.0,52000.0,Spring,2019,College of Agriculture & Life Sciences
1215,Animal Science,Doctorate,2,86000.0,110000.0,62000.0,+/- 33941,86000.0,86000.0,110000.0,Spring,2019,College of Agriculture & Life Sciences
1216,Animal Science,Master,5,60000.0,70000.0,45000.0,+/- 11726,53750.0,65000.0,70000.0,Spring,2019,College of Agriculture & Life Sciences
1217,Biochemistry,Bachelor,2,32500.0,35000.0,30000.0,+/- 3536,32500.0,32500.0,35000.0,Spring,2019,College of Agriculture & Life Sciences
1218,Bioenvironmental Sciences,Bachelor,6,46167.0,62000.0,30000.0,+/- 12432,39500.0,47500.0,59000.0,Spring,2019,College of Agriculture & Life Sciences
1219,Biological & Agricultural Engr,Bachelor,18,65376.0,85000.0,50000.0,+/- 9419,61000.0,65000.0,71250.0,Spring,2019,College of Agriculture & Life Sciences
1220,Entomology,Bachelor,1,55000.0,55000.0,55000.0,+/- 0,55000.0,55000.0,55000.0,Spring,2019,College of Agriculture & Life Sciences
1221,Environmental Studies,Bachelor,2,61000.0,76000.0,46000.0,+/- 21213,61000.0,61000.0,76000.0,Spring,2019,College of Agriculture & Life Sciences
1222,Equine Industry Management,Master,2,47500.0,50000.0,45000.0,+/- 3536,47500.0,47500.0,50000.0,Spring,2019,College of Agriculture & Life Sciences
1223,Food Science & Technology,Bachelor,5,46000.0,70000.0,25000.0,+/- 16263,42250.0,43000.0,65000.0,Spring,2019,College of Agriculture & Life Sciences
1224,Forensic Investigative Science,Bachelor,2,47638.0,51276.0,44000.0,+/- 5145,47638.0,47638.0,51276.0,Spring,2019,College of Agriculture & Life Sciences
1225,Forestry,Bachelor,3,41825.0,51276.0,31200.0,+/- 10089,40050.0,43000.0,51276.0,Spring,2019,College of Agriculture & Life Sciences
1226,Genetics,Bachelor,1,29000.0,29000.0,29000.0,+/- 0,29000.0,29000.0,29000.0,Spring,2019,College of Agriculture & Life Sciences
1227,Horticulture,Bachelor,4,35090.0,42000.0,28000.0,+/- 5718,35000.0,35180.0,42000.0,Spring,2019,College of Agriculture & Life Sciences
1228,Nutrition,Bachelor,3,38667.0,52000.0,32000.0,+/- 11547,32000.0,32000.0,52000.0,Spring,2019,College of Agriculture & Life Sciences
1229,Plant & Environmental Soil Sc,Bachelor,3,43633.0,48000.0,40000.0,+/- 4050,42175.0,42900.0,48000.0,Spring,2019,College of Agriculture & Life Sciences
1230,Poultry Science,Bachelor,7,48897.0,65000.0,44000.0,+/- 7769,44000.0,44000.0,54707.0,Spring,2019,College of Agriculture & Life Sciences
1231,Rangeland Ecology & Management,Bachelor,1,55000.0,55000.0,55000.0,+/- 0,55000.0,55000.0,55000.0,Spring,2019,College of Agriculture & Life Sciences
1232,"Recreation, Park & Tourism Sc",Bachelor,20,43179.0,65000.0,25000.0,+/- 10706,37000.0,47000.0,50000.0,Spring,2019,College of Agriculture & Life Sciences
1233,Renewable Natural Resources,Bachelor,4,49069.0,60000.0,40000.0,+/- 8625,45000.0,48138.0,60000.0,Spring,2019,College of Agriculture & Life Sciences
1234,Spatial Sciences,Bachelor,1,42000.0,42000.0,42000.0,+/- 0,42000.0,42000.0,42000.0,Spring,2019,College of Agriculture & Life Sciences
1235,Turfgrass Science,Bachelor,3,43333.0,50000.0,35000.0,+/- 7638,42500.0,45000.0,50000.0,Spring,2019,College of Agriculture & Life Sciences
1236,University Studies,Bachelor,12,49986.0,70000.0,28000.0,+/- 13324,40000.0,51276.0,60000.0,Spring,2019,College of Agriculture & Life Sciences
1237,Wildlife & Fisheries Sciences,Bachelor,8,35660.0,51276.0,26000.0,+/- 8721,30000.0,36000.0,40000.0,Spring,2019,College of Agriculture & Life Sciences
1238,Architecture,Master,8,54500.0,58000.0,51000.0,+/- 3162,52000.0,54000.0,58000.0,Spring,2019,College of Architecture
1239,Construction Management,Master,3,74000.0,80000.0,67000.0,+/- 6557,73000.0,75000.0,80000.0,Spring,2019,College of Architecture
1240,Construction Science,Bachelor,84,65211.0,112000.0,51276.0,+/- 9560,61000.0,63750.0,66000.0,Spring,2019,College of Architecture
1241,Environ Design Arch Studies,Bachelor,6,48333.0,60000.0,27000.0,+/- 11325,49000.0,50000.0,57500.0,Spring,2019,College of Architecture
1242,Land & Property Development,Master,3,56167.0,72500.0,36000.0,+/- 18549,54000.0,60000.0,72500.0,Spring,2019,College of Architecture
1243,Landscape Architecture,Bachelor,15,48700.0,58000.0,40000.0,+/- 4674,45375.0,50000.0,52000.0,Spring,2019,College of Architecture
1244,Landscape Architecture,Master,2,50500.0,53000.0,48000.0,+/- 3536,50500.0,50500.0,53000.0,Spring,2019,College of Architecture
1245,University Studies,Bachelor,24,53819.0,73000.0,30000.0,+/- 11273,48500.0,54000.0,60000.0,Spring,2019,College of Architecture
1246,Urban & Regional Planning,Bachelor,11,45106.0,65000.0,30000.0,+/- 10656,39500.0,45000.0,52500.0,Spring,2019,College of Architecture
1247,Visualization,Bachelor,10,41600.0,75000.0,24000.0,+/- 14691,31000.0,41000.0,49000.0,Spring,2019,College of Architecture
1248,Visualization,Master,3,81667.0,100000.0,70000.0,+/- 16073,73750.0,75000.0,100000.0,Spring,2019,College of Architecture
1249,International Affairs,Master,5,59800.0,80000.0,49000.0,+/- 12438,52750.0,55000.0,75750.0,Spring,2019,College of Bush School of Gov & Pub Serv
1250,Public Service &Administration,Master,7,55007.0,63500.0,45000.0,+/- 6628,51819.0,52275.0,61625.0,Spring,2019,College of Bush School of Gov & Pub Serv
1251,Community Health,Bachelor,2,30500.0,31000.0,30000.0,+/- 707,30500.0,30500.0,31000.0,Spring,2019,College of Education & Human Development
1252,Curriculum & Instruction,Master,23,51047.0,62890.0,40400.0,+/- 6205,48375.0,50000.0,55806.25,Spring,2019,College of Education & Human Development
1253,Edu Human Resource Development,Master,3,72833.0,78500.0,65000.0,+/- 7006,72500.0,75000.0,78500.0,Spring,2019,College of Education & Human Development
1254,Educational Administration,Master,20,48784.0,62000.0,34100.0,+/- 8283,44000.0,48200.0,56000.0,Spring,2019,College of Education & Human Development
1255,Educational Psychology,Master,2,53400.0,56800.0,50000.0,+/- 4808,53400.0,53400.0,56800.0,Spring,2019,College of Education & Human Development
1256,Health,Bachelor,7,43714.0,52000.0,36000.0,+/- 6020,39500.0,45000.0,50500.0,Spring,2019,College of Education & Human Development
1257,Health Education,Master,3,44333.0,59000.0,32000.0,+/- 13650,39500.0,42000.0,59000.0,Spring,2019,College of Education & Human Development
1258,Human Resource Development,Bachelor,7,47000.0,55000.0,40000.0,+/- 6164,43750.0,45000.0,54250.0,Spring,2019,College of Education & Human Development
1259,Interdisciplinary Studies,Bachelor,78,48281.0,56000.0,30000.0,+/- 6169,43500.0,50000.0,53120.0,Spring,2019,College of Education & Human Development
1260,Kinesiology,Bachelor,15,43400.0,60000.0,24000.0,+/- 9158,38000.0,45000.0,50250.0,Spring,2019,College of Education & Human Development
1261,Special Education,Master,7,50643.0,56000.0,32000.0,+/- 8528,51500.0,53000.0,56000.0,Spring,2019,College of Education & Human Development
1262,Sport Management,Bachelor,19,43553.0,70000.0,27000.0,+/- 10879,39000.0,42000.0,48125.0,Spring,2019,College of Education & Human Development
1263,Sport Management,Master,5,47600.0,78000.0,35000.0,+/- 18064,36250.0,40000.0,71000.0,Spring,2019,College of Education & Human Development
1264,Technology Management,Bachelor,7,51571.0,72000.0,25000.0,+/- 15274,46500.0,50000.0,66750.0,Spring,2019,College of Education & Human Development
1265,University Studies,Bachelor,11,45682.0,60000.0,34000.0,+/- 8793,38750.0,46500.0,53500.0,Spring,2019,College of Education & Human Development
1266,Aerospace Engineering,Bachelor,30,67717.0,108000.0,36000.0,+/- 13142,64500.0,68000.0,72500.0,Spring,2019,College of Engineering
1267,Aerospace Engineering,Doctorate,2,63500.0,77000.0,50000.0,+/- 19092,63500.0,63500.0,77000.0,Spring,2019,College of Engineering
1268,Aerospace Engineering,Master,7,77957.0,83100.0,69000.0,+/- 6522,73125.0,83000.0,83100.0,Spring,2019,College of Engineering
1269,Biomedical Engineering,Bachelor,11,67818.0,82000.0,42000.0,+/- 10439,67250.0,70000.0,72500.0,Spring,2019,College of Engineering
1270,Biomedical Engineering,Doctorate,2,46000.0,50000.0,42000.0,+/- 5657,46000.0,46000.0,50000.0,Spring,2019,College of Engineering
1271,Biomedical Engineering,Master,3,71167.0,76000.0,67500.0,+/- 4368,69375.0,70000.0,76000.0,Spring,2019,College of Engineering
1272,Chemical Engineering,Bachelor,70,79061.0,106000.0,24000.0,+/- 14072,72000.0,80000.0,87000.0,Spring,2019,College of Engineering
1273,Chemical Engineering,Doctorate,4,92250.0,120000.0,42000.0,+/- 34510,100000.0,103500.0,120000.0,Spring,2019,College of Engineering
1274,Chemical Engineering,Master,2,90500.0,105000.0,76000.0,+/- 20506,90500.0,90500.0,105000.0,Spring,2019,College of Engineering
1275,Civil Engineering,Bachelor,97,61971.0,101000.0,31200.0,+/- 8797,60000.0,61000.0,63000.0,Spring,2019,College of Engineering
1276,Civil Engineering,Doctorate,2,66500.0,85000.0,48000.0,+/- 26163,66500.0,66500.0,85000.0,Spring,2019,College of Engineering
